TFAP2E,MTF1,ZNF684,NFYC,JUN,NFIA,MEF2D,ATF6,PBX1,POU2F1,ZNF281,SOX13,ELK4,PROX1,ZBTB18,ZNF692,E2F6,REL,MEIS1,POU3F3,NR4A2,SP3,ATF2,NFE2L2,STAT1,KLF7,CREB1,HES6,NR2C2,SATB1,NR1D2,THRB,MITF,FOXP1,ZNF148,KLF15,ZIC4,ZIC1,SOX2,ETV5,BCL6,RBPJ,KLF3,CLOCK,REST,NFKB1,ELF2,NR3C2,IRF2,MEF2C,SMAD5,NR3C1,ZNF354A,ZNF354C,PBX2,RXRB,ZNF76,PPARD,NFYA,TFEB,RUNX2,BACH2,POU3F2,FOXO3,HSF2,HEY2,FOXK1,SP4,POU6F2,ZNF680,ZKSCAN5,ZKSCAN1,CUX1,FOXP2,NRF1,ZNF282,HMBOX1,PLAG1,MYBL1,TRPS1,HSF1,RFX3,GLIS3,NFIB,KLF9,RORB,MSANTD3,ZNF189,ZBTB26,NR6A1,PBX3,ZNF143,TEAD1,MYRF,ESRRA,RELA,HINFP,PKNOX2,ETS1,ZEB1,CREM,MXI1,TCF7L2,NKX6.2,ZNF384,ETV6,BHLHE41,TFCP2,POU6F1,ZNF740,SP1,ATF7,NR2C1,ELK3,NFYB,PRDM4,CUX2,ZNF140,ELF1,KLF12,TFDP1,HIF1A,MAX,ZNF410,FOXN3,YY1,KLF13,MEIS2,MGA,RFX7,TCF12,RORA,ARNT2,MEF2A,SOX8,ZNF263,MAZ,HSF4,E2F4,CTCF,NFATC3,MNT,SREBF1,THRA,STAT3,MLX,SP2,ZNF652,HLF,VEZF1,MAFG,FOXK2,ZNF24,SMAD2,TCF4,SOX12,ZNF343,NKX2.2,ZNF341,TCFL5,TCF3,NFIC,ZBTB7A,RFX2,ZNF317,ZNF136,NFIX,RFX1,JUND,ZNF682,ZNF708,ZNF675,USF2,ZFP14,ZNF382,ERF,IRF3,ZNF610,ZNF528,ZNF701,ZNF320,ZNF331,ZNF582,ZNF667,ZNF460,ZNF549,ZNF211,ZNF417,ZNF418,ZNF135,ZNF274,ZNF324,MZF1,PATZ1,SOX10,ATF4,TEF,SREBF2,GABPA,BACH1,OLIG2,OLIG1,RUNX1,PKNOX1,dummy1,dummy2
5,3,1,5,1,247,5,7,92,34,6,2,4,11,2,2,2,4,12,5,3,12,8,32,2,17,5,1,11,0,8,4,20,130,25,5,2,14,11,3,5,60,13,10,3,18,102,6,11,2,7,26,2,2,2,2,6,5,4,18,3,139,0,29,2,5,10,8,1,2,3,41,58,1,16,4,18,0,3,15,4,18,0,55,6,4,2,10,2,5,19,2,16,78,2,4,2,2,0,2,2,52,7,42,2,3,6,37,10,1,7,0,5,1,2,2,0,3,30,0,1,3,5,0,27,9,15,56,26,14,458,7,19,37,9,2,3,5,4,6,14,2,13,9,14,3,1,44,1,9,3,24,17,8,148,4,0,10,3,4,1,9,12,3,1,4,45,2,23,6,28,2,2,12,1,0,2,2,4,2,0,6,1,2,1,1,0,0,2,5,4,3,5,2,17,4,3,43,4,11,6,6,5,13,0,0
3,3,0,5,1,117,4,7,18,20,5,1,3,10,1,2,3,1,22,7,0,5,12,21,1,11,10,1,19,0,8,1,19,57,13,3,1,15,9,1,8,51,5,8,3,4,48,7,7,1,5,13,0,0,1,0,3,6,2,14,3,36,2,37,1,2,5,2,1,3,2,46,33,0,11,1,17,1,0,19,1,23,1,27,5,4,0,3,1,8,10,1,9,62,0,5,2,0,1,1,3,28,9,37,1,3,3,7,2,1,3,0,5,0,1,1,1,2,9,1,0,5,2,0,7,5,21,19,13,17,380,8,12,21,4,2,4,2,2,3,6,2,10,11,14,0,1,31,0,11,2,14,4,7,71,4,0,2,2,2,0,10,6,1,1,0,61,0,17,3,20,3,3,12,1,0,1,1,2,2,0,5,0,2,1,0,1,0,1,3,1,1,3,1,16,1,1,44,2,4,3,3,2,9,0,0
2,3,2,3,2,133,5,15,37,45,7,2,3,14,3,3,3,1,22,7,2,3,6,37,1,22,9,3,19,0,7,2,39,66,28,8,2,13,19,2,10,78,13,10,5,21,121,17,17,1,5,24,3,2,1,1,7,11,2,63,3,82,3,52,2,4,11,8,0,3,3,39,52,1,23,3,12,3,2,11,3,44,1,38,10,3,1,9,2,5,12,1,9,133,0,6,1,2,2,1,1,78,10,54,1,5,5,10,8,2,4,0,8,1,1,0,1,3,19,0,0,6,7,0,31,12,32,20,26,19,323,10,25,28,13,1,2,3,2,7,12,2,10,27,23,0,1,70,3,8,3,25,9,7,245,2,0,3,2,7,1,32,9,2,1,2,72,2,26,2,21,4,3,9,2,0,3,2,1,3,0,4,2,5,1,0,0,0,1,11,7,3,3,3,13,5,5,27,4,3,2,8,2,10,0,0
3,5,2,3,3,208,4,13,49,47,7,2,6,15,1,3,1,1,10,5,1,8,4,42,2,13,16,1,21,0,23,2,24,187,21,4,1,12,19,3,4,158,18,13,4,19,113,12,8,1,9,36,4,2,3,3,1,3,6,36,3,60,2,41,3,2,13,3,0,6,3,60,17,0,20,2,12,1,2,47,5,31,0,55,8,2,1,6,3,9,20,2,6,117,3,4,0,2,1,1,4,64,9,68,3,5,6,21,7,1,6,0,5,0,2,4,0,1,26,0,2,8,6,0,21,12,14,29,7,20,512,18,13,25,18,1,3,2,3,6,19,1,17,12,13,1,2,97,1,20,1,15,15,16,287,1,0,2,2,4,1,15,10,1,2,3,40,3,29,1,20,1,6,6,3,0,1,1,2,1,0,6,1,6,2,4,0,0,2,16,5,3,4,2,21,3,3,45,6,5,6,20,2,7,0,0
4,3,1,3,4,222,9,18,51,39,7,2,4,14,2,7,3,2,23,6,1,6,8,31,2,20,9,0,17,0,17,2,13,85,23,3,1,29,22,1,14,77,8,11,3,17,122,11,29,1,7,23,1,3,2,1,6,6,4,57,4,59,2,55,3,4,5,8,2,7,4,66,45,1,25,2,14,2,2,13,4,33,0,28,12,3,1,6,3,5,9,3,18,91,1,8,3,0,2,0,2,37,7,68,0,6,6,19,6,1,2,0,9,1,1,1,1,1,17,1,3,6,16,0,32,17,18,42,18,20,401,6,6,28,8,1,1,2,1,7,13,1,22,12,34,0,0,109,2,16,1,19,14,12,229,3,1,4,4,15,3,23,10,3,3,0,78,0,16,3,44,3,6,24,1,0,1,2,6,3,0,7,1,3,3,3,2,0,2,4,10,2,5,1,34,3,4,49,8,4,5,10,4,11,0,0
4,1,4,5,3,199,4,5,50,42,10,2,6,8,4,2,1,2,16,10,1,10,7,27,3,15,11,2,13,0,9,2,26,113,32,6,1,13,12,2,6,71,5,14,2,8,104,7,15,2,10,31,1,1,2,2,3,6,4,47,2,51,3,26,3,7,9,9,1,7,1,29,50,1,22,3,12,0,2,18,5,36,1,69,10,1,0,7,2,8,13,3,16,78,2,5,2,1,1,1,7,47,8,41,0,4,9,20,5,1,3,0,5,0,2,2,1,4,17,0,1,5,6,0,28,31,17,40,33,24,493,7,16,42,15,1,4,1,3,5,19,1,13,20,11,1,1,75,1,18,2,19,12,14,213,4,0,3,2,7,1,29,10,2,4,1,83,1,24,5,37,3,4,14,3,0,2,2,2,2,0,6,1,4,2,1,1,0,2,12,6,1,2,3,21,4,6,48,4,6,3,13,3,10,0,0
1,2,0,3,2,211,6,14,110,30,6,2,3,14,1,3,0,1,4,5,3,8,10,32,1,8,5,0,10,0,5,1,21,66,25,6,1,13,8,1,7,73,3,7,2,15,92,10,9,3,7,37,1,2,1,1,3,4,1,37,4,57,3,23,1,3,9,7,1,9,1,62,21,0,20,3,16,1,0,19,2,21,1,42,7,3,0,9,3,12,9,1,10,54,1,3,1,1,1,1,4,73,6,23,2,8,2,13,4,3,3,0,7,0,1,2,0,3,8,0,1,3,7,0,18,10,9,20,20,13,514,14,10,24,8,1,3,2,1,9,20,2,12,8,6,1,3,42,0,16,2,8,10,12,222,2,0,2,2,4,3,19,5,2,1,1,59,1,10,1,21,2,6,4,1,0,2,1,3,2,0,6,3,3,1,3,1,0,1,5,5,2,4,1,25,3,2,37,3,5,4,11,3,8,0,0
5,5,1,8,1,151,6,6,34,36,8,2,4,11,1,3,2,3,11,9,2,12,11,52,2,8,13,2,17,0,15,3,39,98,10,6,1,12,8,3,11,54,5,13,1,14,55,12,9,4,7,23,2,2,1,1,5,7,3,46,2,99,4,23,2,7,5,5,1,6,0,39,29,2,30,1,16,1,1,7,4,15,1,50,3,6,0,5,3,8,12,2,9,51,1,3,3,2,1,1,3,81,5,35,1,7,6,15,6,1,5,0,4,1,2,4,0,0,17,0,1,3,10,0,29,12,21,54,31,18,458,17,12,22,8,2,5,3,1,6,8,1,15,9,12,2,2,59,0,20,3,26,12,12,262,3,0,4,3,4,1,16,12,2,2,1,83,2,13,1,24,3,4,11,2,0,0,0,2,1,2,4,1,3,1,4,1,0,0,6,2,3,6,3,21,3,8,52,6,4,4,11,5,19,0,0
5,0,3,3,2,135,8,12,72,27,6,3,0,11,3,3,0,2,11,11,2,8,11,23,1,16,19,1,9,0,5,3,22,104,11,4,1,15,14,3,12,67,7,6,3,6,95,9,9,4,4,24,0,3,2,2,7,6,1,39,6,29,3,24,1,3,11,6,0,2,1,31,37,1,17,3,10,1,3,24,3,31,0,37,5,4,1,3,1,7,7,2,13,126,1,5,2,1,1,1,5,29,7,35,1,2,4,25,3,3,3,0,4,0,2,1,0,3,8,1,0,3,3,0,21,11,11,29,21,14,429,22,17,29,14,0,5,3,1,10,12,1,21,13,9,1,1,29,1,5,3,14,9,8,153,1,0,3,3,2,3,13,4,1,1,0,67,3,15,3,28,2,3,9,2,0,1,0,1,2,0,3,1,2,2,1,1,0,1,4,3,1,7,2,20,2,4,38,3,4,3,10,2,4,0,0
4,1,2,4,4,182,6,13,63,37,4,2,3,11,2,8,2,1,8,8,2,8,9,36,4,13,10,1,16,0,12,2,16,65,16,3,0,8,24,2,6,53,9,6,3,12,83,9,15,4,5,25,3,2,1,3,7,8,2,21,2,32,4,42,2,3,9,5,2,2,2,40,31,2,21,2,13,0,1,16,4,27,1,23,16,4,1,6,1,5,13,2,8,73,2,4,2,2,1,1,4,64,2,27,3,2,5,14,9,3,2,0,9,0,3,1,0,2,13,0,2,2,5,0,28,8,10,51,20,9,398,11,15,34,9,0,3,3,2,2,15,2,6,10,13,1,1,60,2,17,3,27,8,7,195,3,0,2,1,3,1,13,8,2,2,2,40,2,23,3,24,4,4,7,3,0,2,2,1,2,0,7,2,4,0,2,1,0,0,12,8,1,3,4,23,3,6,51,7,5,2,9,3,6,0,0
3,2,3,10,1,174,10,13,33,20,10,2,4,29,3,3,2,4,16,9,2,6,7,35,2,24,15,2,16,0,12,3,37,117,23,7,3,16,15,2,9,94,12,12,4,5,96,17,16,8,9,36,3,2,2,0,5,14,2,31,2,66,6,41,4,4,9,14,2,4,3,75,48,1,22,3,12,0,2,43,1,33,2,24,10,8,0,10,2,7,9,3,15,83,0,4,2,2,2,0,3,63,5,54,2,4,6,27,3,1,2,0,4,2,2,2,0,2,20,2,0,6,10,0,47,4,32,33,17,28,541,10,25,26,12,3,5,2,2,5,15,2,17,11,11,1,3,55,1,15,2,16,12,30,177,2,0,7,1,6,3,17,20,2,1,2,65,2,43,1,36,3,6,21,3,0,1,4,2,3,0,8,2,7,1,2,0,0,2,14,5,4,5,0,20,4,4,40,5,6,12,29,1,9,0,0
2,2,1,5,3,184,4,23,48,30,6,3,1,19,3,4,1,3,10,4,4,6,7,35,1,16,5,2,8,0,19,2,25,203,31,4,1,18,6,0,10,73,11,9,3,13,106,14,11,1,9,19,3,2,1,2,7,15,2,25,3,64,3,48,1,2,12,7,1,4,2,48,25,0,11,2,21,3,1,30,6,32,1,44,7,4,1,5,1,8,6,4,8,97,0,5,2,1,1,1,4,71,4,47,1,4,5,44,6,1,5,0,5,1,1,2,1,6,16,0,1,4,6,0,17,9,21,35,14,27,521,18,22,27,17,1,2,2,2,12,22,0,15,11,23,2,2,71,0,12,1,18,6,16,218,2,0,2,1,7,4,19,8,1,2,1,84,2,14,4,30,2,3,11,2,0,2,2,3,4,1,6,3,2,1,3,0,0,1,12,6,2,8,1,25,0,4,57,8,7,5,13,2,14,0,0
2,2,0,5,0,94,2,3,61,20,5,3,5,9,2,4,3,1,9,11,0,7,5,11,5,5,7,0,10,0,10,2,19,73,3,7,0,9,3,1,4,37,9,7,0,19,35,8,10,4,4,15,0,2,0,0,2,5,2,28,2,47,3,25,2,4,8,7,1,4,1,19,26,0,9,0,10,1,2,11,1,9,0,42,4,6,0,3,2,1,6,2,6,43,1,5,2,1,2,1,2,40,6,23,2,4,4,17,4,1,3,0,3,1,2,0,0,1,10,2,1,2,5,0,27,11,11,42,16,9,355,5,10,22,5,2,2,1,1,3,3,0,7,6,9,2,3,72,0,10,1,15,11,11,182,2,0,4,0,4,1,18,8,2,1,1,48,0,12,2,13,2,3,4,3,0,2,0,2,1,0,3,1,2,1,1,0,0,1,3,6,2,4,1,14,2,3,27,5,4,4,4,1,7,0,0
2,3,1,3,1,196,9,18,34,16,12,1,2,12,2,4,3,2,19,8,1,8,6,14,3,11,7,1,8,0,10,1,14,94,10,4,1,12,8,4,7,47,4,8,1,13,49,19,11,3,5,12,3,2,1,1,3,7,2,39,2,83,4,37,2,5,8,2,2,4,1,15,31,0,26,2,7,0,1,21,3,15,0,50,7,6,2,3,1,8,13,2,11,106,1,4,3,0,1,0,3,50,9,70,3,2,1,14,5,2,3,0,5,0,0,1,0,2,12,1,0,5,7,0,16,7,12,31,5,10,348,15,16,15,12,1,6,2,1,4,10,2,10,7,9,1,2,48,2,15,2,5,8,10,146,1,0,2,2,4,1,18,11,1,2,2,86,2,16,0,24,2,3,7,2,0,0,2,4,2,1,4,1,2,1,1,0,0,2,5,4,0,4,3,17,1,2,35,5,3,2,11,3,7,0,0
5,2,1,7,5,286,6,15,22,18,10,4,5,15,0,7,1,3,16,7,1,12,15,12,2,27,7,0,11,0,9,2,49,119,57,10,1,17,24,5,12,100,5,20,2,17,81,11,16,1,8,18,2,3,1,2,3,6,3,22,2,79,3,28,2,6,16,15,0,7,2,46,32,1,16,3,15,2,1,9,3,34,1,54,9,6,1,4,3,10,11,3,15,96,1,8,1,2,2,1,4,81,15,48,1,3,5,16,2,2,6,0,5,0,1,4,0,1,32,0,1,5,9,0,21,14,14,36,37,15,530,30,17,41,6,1,2,3,2,5,12,3,16,11,20,1,1,36,1,27,3,10,28,14,205,3,1,4,1,4,1,23,7,4,3,3,54,1,18,3,21,3,3,7,2,0,2,2,4,4,0,6,2,5,2,1,1,0,2,5,8,1,3,3,18,5,3,30,4,8,5,12,5,7,0,0
7,2,2,4,2,150,6,4,41,16,6,2,3,6,5,2,2,2,7,4,0,4,10,22,2,5,6,0,17,0,4,6,10,148,8,6,1,12,8,1,10,42,3,8,2,11,61,17,8,3,3,15,1,2,1,1,2,3,2,26,2,98,1,4,0,3,5,8,1,2,1,43,27,0,11,2,14,1,4,19,3,16,1,58,7,4,0,4,3,7,14,3,10,68,0,4,0,1,2,1,2,31,7,22,2,2,2,9,1,1,3,0,6,0,1,2,1,1,6,1,0,2,6,0,14,6,13,38,12,9,278,9,12,11,3,0,3,2,0,4,8,2,11,5,6,1,3,22,1,8,4,10,13,6,103,2,0,2,1,4,2,10,6,3,3,1,58,0,10,3,20,2,1,8,1,0,1,0,2,1,1,3,0,4,1,2,0,0,0,5,2,1,3,2,9,2,4,24,7,5,2,10,6,5,0,0
5,3,1,3,1,111,6,7,36,36,6,1,2,5,0,3,1,1,18,3,1,8,5,36,2,7,8,0,7,0,7,2,17,40,16,4,2,14,10,0,4,56,5,7,4,11,43,11,12,3,11,17,1,1,2,5,3,5,2,26,2,34,3,25,4,2,12,3,0,5,2,45,12,1,17,4,14,1,0,23,5,19,1,39,7,0,0,7,1,3,15,1,7,105,1,2,0,1,0,0,5,42,5,20,1,5,2,26,2,0,4,0,5,0,2,3,1,2,11,0,1,3,8,0,25,9,6,25,12,11,267,7,11,13,8,2,3,4,0,4,14,2,9,11,9,2,0,37,0,3,1,7,9,7,149,3,1,2,0,2,2,20,3,1,1,0,32,0,15,2,16,2,2,6,2,0,5,1,4,1,1,3,0,3,1,1,1,0,0,7,3,2,4,3,14,3,4,38,6,3,5,5,3,4,0,0
4,2,2,4,2,107,6,24,52,17,5,2,1,15,2,3,2,1,9,11,1,4,6,23,5,8,4,3,16,0,4,1,16,39,19,3,0,19,6,1,4,65,8,6,6,7,65,9,25,2,5,21,0,2,2,2,6,3,2,23,1,56,2,21,1,2,8,4,0,4,2,25,13,0,9,0,12,3,2,20,2,11,0,43,7,6,0,6,4,3,8,2,7,66,3,1,1,0,2,1,3,30,4,23,0,10,3,13,5,1,3,0,4,0,2,1,0,0,5,1,1,2,4,0,13,6,16,34,10,10,294,4,8,36,11,1,2,1,0,2,12,1,7,13,9,2,0,56,0,11,2,19,5,10,101,1,0,2,0,6,1,24,10,2,2,0,44,1,11,2,25,2,5,3,2,0,0,1,2,1,0,4,1,2,1,1,0,0,1,3,3,1,4,3,34,3,2,43,3,6,3,10,0,14,0,0
3,4,2,3,2,166,7,5,41,17,4,1,3,11,2,1,3,1,17,9,3,9,10,20,3,11,7,2,10,0,11,3,17,137,8,5,2,17,11,0,2,69,8,14,1,24,58,9,13,5,7,44,3,2,0,1,6,6,2,36,3,64,1,43,0,4,8,7,0,9,2,39,47,0,19,1,16,1,3,20,2,28,0,29,5,3,2,5,2,6,9,3,11,47,1,1,0,2,1,1,3,52,4,34,0,5,6,15,4,1,4,0,4,1,2,1,1,3,11,1,0,2,4,0,17,3,21,51,14,18,385,6,7,37,5,1,3,2,3,5,16,1,16,11,3,1,1,79,1,16,3,21,7,11,134,2,0,1,1,5,1,19,9,3,2,4,93,1,31,1,35,2,4,7,2,0,1,2,2,0,0,3,2,3,0,1,1,0,1,6,4,1,7,3,19,2,3,52,3,7,2,19,3,8,0,0
2,3,1,7,2,164,5,5,40,17,9,4,3,6,1,2,2,1,8,7,1,7,5,22,1,9,10,2,5,0,8,1,15,50,22,9,2,12,9,1,12,50,5,7,1,32,94,4,10,0,7,24,1,1,3,3,5,7,1,36,2,46,3,21,3,3,15,4,1,5,2,40,33,1,14,3,13,2,0,17,6,14,0,69,7,2,1,3,3,11,9,0,5,75,1,3,1,0,0,0,5,70,10,33,2,6,5,24,2,0,3,0,5,1,1,1,0,3,13,0,1,3,5,0,16,5,26,15,16,16,404,11,10,20,7,0,3,4,1,5,15,1,10,12,15,1,0,83,1,18,1,14,18,6,159,4,0,4,5,6,0,10,16,1,3,2,76,3,18,2,41,3,5,3,2,0,3,1,2,3,0,5,3,5,0,2,1,0,0,6,1,2,5,5,33,4,2,59,7,5,3,9,2,8,0,0
4,6,2,3,2,201,6,15,51,22,7,1,5,10,1,6,3,4,17,11,3,6,10,36,2,11,12,1,14,0,14,1,22,122,26,3,0,9,11,6,20,63,5,17,3,12,187,14,12,4,7,17,2,4,1,0,2,5,3,38,4,113,2,29,1,4,8,9,1,8,3,41,31,0,21,3,15,2,1,32,2,18,2,125,6,4,0,2,3,5,34,3,20,96,1,5,4,0,2,2,6,37,11,61,2,13,7,16,3,2,3,0,9,1,2,1,0,0,12,0,0,4,4,0,35,11,22,30,23,18,456,10,24,40,6,3,5,3,2,8,20,1,10,14,17,1,1,85,0,10,2,24,5,20,209,3,0,2,3,4,2,16,17,2,1,0,56,4,16,3,27,1,5,11,2,0,6,2,3,3,0,6,1,2,2,2,1,0,3,12,8,3,4,3,24,5,6,32,4,3,5,12,3,7,0,0
3,1,0,3,2,185,3,7,43,21,6,2,2,9,3,3,1,3,11,6,1,10,11,31,0,9,3,1,10,0,11,2,19,93,23,4,0,9,11,0,4,56,7,14,2,8,71,15,12,1,6,18,2,1,1,2,3,8,4,34,2,105,4,30,3,3,13,8,2,5,1,30,33,0,18,2,32,2,1,11,4,22,0,34,6,4,1,7,3,7,8,1,6,63,1,4,2,1,2,0,6,47,5,31,1,4,3,5,5,1,4,1,10,0,3,3,0,3,11,0,2,7,5,0,20,6,12,68,20,17,410,9,11,18,2,1,2,2,1,5,10,2,7,9,12,0,1,78,1,12,2,17,12,9,183,2,0,2,2,6,2,14,8,2,3,2,36,3,10,3,16,2,1,8,0,0,3,2,2,3,0,6,1,1,2,1,0,0,2,4,7,4,2,3,17,3,4,40,11,2,2,9,5,10,0,0
3,2,0,5,5,105,3,10,36,20,6,1,2,8,2,2,2,2,10,11,1,6,5,15,0,10,7,1,10,0,8,1,8,47,16,4,1,6,10,2,11,30,7,6,2,5,71,5,8,4,6,22,0,0,1,0,2,4,2,31,2,25,3,22,2,6,9,3,1,3,2,21,15,0,16,0,18,1,1,29,3,22,1,19,3,3,0,2,1,2,4,3,8,60,1,5,2,0,1,1,3,27,2,38,2,5,2,9,2,0,0,0,2,0,3,2,1,2,13,0,0,3,2,0,12,11,18,28,5,19,217,9,7,41,2,1,1,3,1,4,8,1,7,8,13,0,3,49,0,10,2,9,7,6,105,3,0,1,1,4,4,19,8,0,2,0,44,1,23,1,43,3,2,5,2,0,1,0,1,2,0,3,1,0,2,1,2,0,0,7,4,3,4,2,9,5,3,26,2,5,4,4,3,4,0,0
5,3,1,5,0,106,7,7,36,18,8,1,3,12,3,2,1,3,10,9,1,5,8,31,2,10,8,2,10,0,10,1,15,46,7,4,2,8,12,0,15,62,7,14,2,8,122,13,13,2,4,17,3,2,1,3,5,7,2,38,5,39,2,24,3,3,9,7,1,3,1,46,42,0,18,4,9,1,3,15,2,12,1,22,6,2,1,9,2,5,7,0,8,82,1,1,2,2,1,1,5,39,10,44,4,4,7,12,7,1,3,1,6,0,3,2,1,2,32,0,0,4,7,0,15,8,17,14,16,20,291,4,15,24,18,2,3,2,3,9,15,0,19,10,14,0,1,97,1,8,2,20,6,8,123,1,0,4,1,6,0,23,8,2,1,2,44,1,41,3,28,1,3,11,2,0,4,2,3,1,0,6,1,1,1,0,1,0,3,10,4,2,6,2,15,7,7,31,2,4,4,8,2,11,0,0
2,1,2,6,1,88,2,11,32,35,5,1,2,8,1,2,0,0,6,5,1,3,5,16,4,5,6,1,8,0,6,0,19,66,11,5,0,10,4,1,7,30,4,9,2,8,64,6,9,2,9,18,4,2,2,1,1,2,1,26,1,34,3,8,2,2,5,7,1,4,2,19,19,0,15,2,12,2,2,12,1,30,1,52,6,3,0,4,2,4,9,2,4,47,1,2,1,0,1,1,1,31,7,39,1,3,1,13,6,0,2,0,2,0,1,1,0,1,5,1,0,1,1,0,17,4,14,10,7,9,257,9,7,10,7,1,0,0,2,3,7,1,6,8,27,0,1,33,1,10,0,28,4,5,157,2,0,3,1,4,2,11,7,2,1,0,52,1,7,0,25,1,0,3,2,0,1,1,2,2,0,3,0,2,1,0,0,0,0,4,3,1,3,1,12,2,4,26,3,2,1,5,2,11,0,0
4,2,2,6,1,103,3,12,78,24,7,2,5,12,2,5,5,2,11,7,3,6,10,36,1,12,11,2,10,0,6,1,19,93,18,4,1,17,8,1,8,100,5,5,3,10,81,13,14,2,9,27,1,4,2,3,5,7,3,48,2,32,2,16,1,3,9,7,1,3,3,54,35,1,11,2,15,2,1,15,3,35,1,45,7,5,1,7,2,6,8,2,10,139,2,3,2,0,2,1,3,33,7,68,2,4,3,20,11,1,2,0,9,0,3,1,0,0,14,1,1,5,5,0,20,7,18,33,10,12,354,10,14,35,12,1,0,4,2,3,10,0,17,12,17,2,3,52,0,24,2,17,12,9,161,3,0,3,3,3,1,17,8,2,0,2,56,3,24,2,25,4,3,12,3,0,2,3,1,3,0,10,1,4,1,0,1,0,0,7,4,1,5,3,18,2,6,44,2,6,3,18,3,9,0,0
4,3,1,5,8,253,9,11,43,19,13,1,5,18,1,1,2,2,26,11,4,4,10,42,1,17,7,1,15,0,9,1,17,58,8,7,1,9,20,3,23,106,7,10,3,15,71,8,14,3,6,27,2,1,2,1,3,6,3,37,1,66,4,38,2,4,13,7,1,5,1,23,27,1,13,3,17,2,1,23,5,25,0,49,6,4,1,2,0,6,19,2,32,108,1,6,2,1,2,2,1,61,18,142,2,6,9,26,1,2,2,0,4,1,1,1,0,1,25,1,1,5,9,0,10,11,53,43,29,11,414,13,16,30,13,3,2,2,4,6,14,4,19,15,30,3,2,92,1,24,1,16,9,10,264,5,0,3,2,7,0,18,17,2,0,2,78,2,43,3,62,3,5,11,1,0,1,3,2,2,0,8,2,1,1,1,0,0,0,8,5,2,2,1,19,7,3,45,2,8,6,14,2,6,0,0
3,1,2,3,2,49,2,12,14,16,8,2,2,6,0,0,1,2,7,5,1,3,4,16,2,4,4,1,3,0,3,0,11,42,13,3,0,9,6,1,2,28,4,3,1,9,31,3,2,1,6,13,4,1,1,1,4,4,3,15,3,15,0,37,2,1,6,5,0,2,0,24,20,0,7,1,3,1,1,6,3,15,1,9,2,2,0,5,2,6,13,1,6,70,1,2,1,0,1,0,2,26,3,42,0,2,12,8,3,1,2,0,0,1,1,1,0,2,9,0,2,5,8,0,17,6,18,16,11,4,276,6,9,18,7,0,3,0,2,2,10,1,14,6,15,2,3,32,1,11,1,12,5,14,108,1,0,2,1,2,1,5,5,1,2,1,33,3,18,1,26,2,1,9,3,0,2,2,0,0,0,5,2,3,0,0,1,0,1,4,2,1,2,1,18,2,1,50,2,3,2,8,2,2,0,0
4,2,1,2,4,65,5,8,33,11,3,1,3,6,2,2,1,2,9,5,2,3,4,16,1,12,4,2,3,0,7,2,9,20,6,3,0,20,6,3,8,33,4,7,2,8,48,2,11,4,4,6,2,1,1,2,1,3,2,22,3,53,2,8,2,4,6,5,0,3,0,25,27,0,13,2,11,0,1,8,2,17,1,26,4,2,0,6,2,4,4,2,21,88,0,2,2,0,1,1,0,25,4,30,1,4,2,4,2,0,2,0,4,0,3,1,0,1,4,1,0,3,3,0,23,7,13,32,4,5,184,11,7,12,7,1,2,1,2,3,7,1,8,8,11,1,2,18,1,6,0,10,4,9,129,2,1,4,0,5,2,6,4,3,2,0,29,0,22,4,12,2,2,4,0,0,2,1,2,2,0,1,0,2,2,0,0,0,2,5,3,1,0,1,11,3,2,36,2,3,5,13,1,1,0,0
3,2,3,7,3,140,4,13,41,56,8,2,3,13,5,3,3,1,28,15,0,8,11,52,3,16,9,5,15,0,11,3,29,77,20,4,1,17,12,1,5,70,10,8,3,9,102,8,6,2,5,29,2,1,1,2,6,7,3,35,3,37,2,28,3,4,17,10,1,5,1,32,34,1,17,2,26,3,0,15,0,28,0,63,5,6,0,5,1,5,6,1,14,152,1,6,4,0,1,2,5,41,4,67,1,2,8,16,5,1,4,0,6,2,2,2,1,2,18,1,0,6,10,0,15,8,19,38,14,12,405,12,13,25,18,3,5,6,3,5,11,3,18,4,11,1,1,47,0,18,2,19,12,23,164,3,0,3,2,7,2,23,8,2,1,1,80,4,31,4,37,2,4,8,2,0,2,2,2,1,0,5,3,4,1,1,1,0,2,6,6,1,6,2,36,5,5,42,5,8,7,15,4,11,0,0
3,5,1,3,2,134,13,8,48,29,7,1,3,17,4,6,4,1,18,10,3,4,8,35,3,15,10,2,16,0,5,2,11,80,27,5,0,21,10,8,7,112,11,7,5,15,143,5,19,5,10,24,1,1,2,3,3,6,5,38,2,27,3,30,2,4,15,7,2,6,2,41,41,1,14,1,20,1,3,31,7,19,1,61,14,3,1,4,1,9,16,2,14,116,1,4,2,1,0,1,5,54,8,83,2,4,6,20,4,2,3,0,4,0,3,4,1,2,18,1,0,4,6,0,20,16,15,18,19,13,304,10,20,31,24,2,10,3,3,6,8,2,15,14,15,2,2,53,1,26,2,15,25,12,238,5,0,6,2,10,2,20,12,1,0,2,79,3,27,5,40,2,4,11,3,0,3,3,2,2,0,5,1,3,0,3,1,0,1,7,4,4,4,2,13,5,3,59,3,6,9,21,3,8,0,0
